execution_id,case_id,condition,source_topic,target_topic,kind,n
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,U,B,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,X,C,weaken,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,B,U,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,U,B,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,X,U,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,C,X,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,C,X,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,G,U,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,C,G,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,X,G,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,X,B,equivalent,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,C,G,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,B,B,equivalent,15
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,B,B,weaken,25
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,U,U,equivalent,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,C,C,strengthen,18
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,B,B,strengthen,34
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,B,U,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,U,B,weaken,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,C,C,equivalent,8
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,X,equivalent,14
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,G,G,equivalent,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,C,C,weaken,6
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,X,weaken,8
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,X,strengthen,5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,C,U,strengthen,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,B,weaken,8
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,U,U,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,G,weaken,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,G,B,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,G,X,strengthen,5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,U,C,weaken,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,B,X,strengthen,5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,U,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,B,X,weaken,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,U,C,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,G,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,U,B,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,B,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,U,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,U,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,G,G,strengthen,5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,B,G,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,C,X,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,C,weaken,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,B,U,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,G,G,weaken,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,C,G,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,G,U,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,X,B,equivalent,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,U,C,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,G,X,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,C,U,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,U,X,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,G,B,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,G,U,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,C,C,equivalent,10
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,B,B,strengthen,23
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,B,B,equivalent,9
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,B,B,weaken,23
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,U,C,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,U,B,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,X,equivalent,8
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,C,C,strengthen,6
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,X,strengthen,13
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,B,X,strengthen,9
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,U,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,C,strengthen,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,B,X,weaken,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,C,weaken,6
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,U,B,strengthen,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,C,C,weaken,10
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,C,U,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,C,X,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,X,weaken,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,G,weaken,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,B,weaken,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,B,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,U,X,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,G,X,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,B,strengthen,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,U,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,U,X,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,C,equivalent,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,G,G,weaken,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,U,C,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,G,G,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,X,U,strengthen,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,G,U,strengthen,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,U,X,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,U,U,weaken,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,G,U,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,B,B,strengthen,17
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,B,B,equivalent,14
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,C,C,weaken,21
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,C,C,equivalent,8
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,B,B,weaken,18
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,X,X,equivalent,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,G,G,equivalent,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,C,C,strengthen,7
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,X,X,weaken,13
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,X,X,strengthen,11
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,U,C,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,G,G,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,C,G,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,B,X,strengthen,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,X,B,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,G,U,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,B,G,equivalent,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,U,X,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,G,G,weaken,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,X,B,weaken,5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,X,G,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,G,U,strengthen,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,G,B,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,U,B,weaken,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,G,X,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,B,G,weaken,7
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,X,U,equivalent,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,G,B,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,B,X,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,U,B,strengthen,1
